,id_produit,catégorie,prix,weight_g,length_cm,height_cm,width_cm,mois,trimestre,annee,moyenne chiffre d'affaire,chiffre d'affaire,nombre de ventes
795,19.0,electronics,806.0,263.0,18.0,12.0,16.0,12.0,4.0,2017,"5 066,286",35 464,7.0
796,19.0,electronics,806.0,263.0,18.0,12.0,16.0,12.0,4.0,2018,"4 231,5",50 778,12.0
797,19.0,electronics,806.0,263.0,18.0,12.0,16.0,12.0,4.0,2019,"2 686,667",8 060,3.0
798,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,1.0,1.0,2018,"1 726,235",29 346,17.0
799,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,1.0,1.0,2019,2 010,8 040,4.0
800,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,2.0,1.0,2018,"1 356,75",10 854,8.0
801,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,2.0,1.0,2019,"1 435,714",10 050,7.0
802,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,3.0,1.0,2018,"2 182,286",15 276,7.0
803,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,3.0,1.0,2019,"2 160,75",17 286,8.0
804,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,3.0,2.0,2018,2 010,6 030,3.0
805,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,3.0,2.0,2019,3 015,6 030,2.0
806,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,4.0,2.0,2018,"2 229,273",24 522,11.0
807,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,4.0,2.0,2019,"1 842,5",22 110,12.0
808,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,5.0,2.0,2017,"1 920,667",17 286,9.0
809,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,5.0,2.0,2018,"2 085,375",33 366,16.0
810,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,5.0,2.0,2019,"1 295,333",11 658,9.0
811,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,6.0,2.0,2017,"2 928,857",20 502,7.0
812,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,6.0,2.0,2018,"1 979,077",25 728,13.0
813,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,6.0,2.0,2019,2 010,14 070,7.0
814,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,6.0,3.0,2017,"1 306,5",5 226,4.0
815,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,6.0,3.0,2018,2 814,5 628,2.0
816,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,6.0,3.0,2019,"1 665,429",11 658,7.0
817,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,7.0,3.0,2017,"2 060,25",16 482,8.0
818,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,7.0,3.0,2018,1 742,15 678,9.0
819,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,7.0,3.0,2019,"1 900,364",20 904,11.0
820,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,8.0,3.0,2017,"2 182,286",15 276,7.0
821,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,8.0,3.0,2018,2 412,21 708,9.0
822,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,8.0,3.0,2019,2 010,24 120,12.0
823,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,9.0,3.0,2017,2 412,26 532,11.0
824,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,9.0,3.0,2018,"1 286,4",6 432,5.0
825,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,9.0,3.0,2019,1 876,11 256,6.0
826,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,9.0,4.0,2017,804,804,1.0
827,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,9.0,4.0,2018,"2 311,5",9 246,4.0
828,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,9.0,4.0,2019,"1 849,2",9 246,5.0
829,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,10.0,4.0,2017,"1 889,4",18 894,10.0
830,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,10.0,4.0,2018,2 211,22 110,10.0
831,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,10.0,4.0,2019,"2 067,429",14 472,7.0
832,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,11.0,4.0,2017,"2 090,4",20 904,10.0
833,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,11.0,4.0,2018,"1 979,077",25 728,13.0
834,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,11.0,4.0,2019,2 010,18 090,9.0
835,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,12.0,1.0,2017,0,0,0
836,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,12.0,1.0,2018,2 412,7 236,3.0
837,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,12.0,4.0,2017,2 412,16 884,7.0
838,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,12.0,4.0,2018,"2 160,75",17 286,8.0
839,20.0,fashion_shoes,402.0,2000.0,32.0,12.0,37.0,12.0,4.0,2019,3 618,3 618,1.0
840,21.0,telephony,427.0,100.0,19.0,3.0,11.0,1.0,1.0,2018,"2 391,2",11 956,5.0
841,21.0,telephony,427.0,100.0,19.0,3.0,11.0,1.0,1.0,2019,"2 099,417",25 193,12.0
842,21.0,telephony,427.0,100.0,19.0,3.0,11.0,2.0,1.0,2018,"2 206,167",26 474,12.0
843,21.0,telephony,427.0,100.0,19.0,3.0,11.0,2.0,1.0,2019,"2 312,917",27 755,12.0
844,21.0,telephony,427.0,100.0,19.0,3.0,11.0,3.0,1.0,2018,2 562,28 182,11.0
845,21.0,telephony,427.0,100.0,19.0,3.0,11.0,3.0,1.0,2019,"2 455,25",29 463,12.0
846,21.0,telephony,427.0,100.0,19.0,3.0,11.0,3.0,2.0,2018,1 281,1 281,1.0
847,21.0,telephony,427.0,100.0,19.0,3.0,11.0,3.0,2.0,2019,854,1 708,2.0
848,21.0,telephony,427.0,100.0,19.0,3.0,11.0,4.0,2.0,2018,2 562,23 058,9.0
849,21.0,telephony,427.0,100.0,19.0,3.0,11.0,4.0,2.0,2019,"1 814,75",14 518,8.0
850,21.0,telephony,427.0,100.0,19.0,3.0,11.0,5.0,2.0,2017,"2 529,154",32 879,13.0
851,21.0,telephony,427.0,100.0,19.0,3.0,11.0,5.0,2.0,2018,"1 897,778",17 080,9.0
852,21.0,telephony,427.0,100.0,19.0,3.0,11.0,5.0,2.0,2019,"1 992,667",23 912,12.0
853,21.0,telephony,427.0,100.0,19.0,3.0,11.0,6.0,2.0,2017,2 074,14 518,7.0
854,21.0,telephony,427.0,100.0,19.0,3.0,11.0,6.0,2.0,2018,"1 622,6",8 113,5.0
855,21.0,telephony,427.0,100.0,19.0,3.0,11.0,6.0,2.0,2019,"2 081,625",16 653,8.0
856,21.0,telephony,427.0,100.0,19.0,3.0,11.0,6.0,3.0,2017,"2 775,5",5 551,2.0
857,21.0,telephony,427.0,100.0,19.0,3.0,11.0,6.0,3.0,2018,"1 494,5",2 989,2.0
858,21.0,telephony,427.0,100.0,19.0,3.0,11.0,6.0,3.0,2019,854,854,1.0
859,21.0,telephony,427.0,100.0,19.0,3.0,11.0,7.0,3.0,2017,"1 860,5",26 047,14.0
860,21.0,telephony,427.0,100.0,19.0,3.0,11.0,7.0,3.0,2018,"2 519,3",25 193,10.0
861,21.0,telephony,427.0,100.0,19.0,3.0,11.0,7.0,3.0,2019,"1 660,556",14 945,9.0
862,21.0,telephony,427.0,100.0,19.0,3.0,11.0,8.0,3.0,2017,"1 921,5",15 372,8.0
863,21.0,telephony,427.0,100.0,19.0,3.0,11.0,8.0,3.0,2018,"1 654,625",13 237,8.0
864,21.0,telephony,427.0,100.0,19.0,3.0,11.0,8.0,3.0,2019,2 013,14 091,7.0
865,21.0,telephony,427.0,100.0,19.0,3.0,11.0,9.0,3.0,2017,"2 799,222",25 193,9.0
866,21.0,telephony,427.0,100.0,19.0,3.0,11.0,9.0,3.0,2018,"1 779,167",10 675,6.0
867,21.0,telephony,427.0,100.0,19.0,3.0,11.0,9.0,3.0,2019,"1 868,125",14 945,8.0
868,21.0,telephony,427.0,100.0,19.0,3.0,11.0,9.0,4.0,2017,2 379,16 653,7.0
869,21.0,telephony,427.0,100.0,19.0,3.0,11.0,9.0,4.0,2018,"1 601,25",6 405,4.0
870,21.0,telephony,427.0,100.0,19.0,3.0,11.0,9.0,4.0,2019,"2 668,75",10 675,4.0
871,21.0,telephony,427.0,100.0,19.0,3.0,11.0,10.0,4.0,2017,"1 868,125",14 945,8.0
872,21.0,telephony,427.0,100.0,19.0,3.0,11.0,10.0,4.0,2018,"1 850,333",16 653,9.0
873,21.0,telephony,427.0,100.0,19.0,3.0,11.0,10.0,4.0,2019,"1 897,778",17 080,9.0
874,21.0,telephony,427.0,100.0,19.0,3.0,11.0,11.0,4.0,2017,"1 872,231",24 339,13.0
875,21.0,telephony,427.0,100.0,19.0,3.0,11.0,11.0,4.0,2018,"2 445,546",26 901,11.0
876,21.0,telephony,427.0,100.0,19.0,3.0,11.0,11.0,4.0,2019,"1 755,444",15 799,9.0
877,21.0,telephony,427.0,100.0,19.0,3.0,11.0,12.0,1.0,2017,0,0,0
878,21.0,telephony,427.0,100.0,19.0,3.0,11.0,12.0,1.0,2018,0,0,0
879,21.0,telephony,427.0,100.0,19.0,3.0,11.0,12.0,4.0,2017,2 867,20 069,7.0
880,21.0,telephony,427.0,100.0,19.0,3.0,11.0,12.0,4.0,2018,"1 195,6",5 978,5.0
881,21.0,telephony,427.0,100.0,19.0,3.0,11.0,12.0,4.0,2019,3 843,3 843,1.0
882,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,1.0,1.0,2018,"2 521,333",30 256,12.0
883,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,1.0,1.0,2019,"2 129,454",23 424,11.0
884,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,2.0,1.0,2018,"2 509,714",17 568,7.0
885,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,2.0,1.0,2019,"2 395,636",26 352,11.0
886,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,3.0,1.0,2018,"2 879,2",28 792,10.0
887,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,3.0,1.0,2019,"2 300,571",32 208,14.0
888,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,3.0,2.0,2018,1 952,9 760,5.0
889,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,3.0,2.0,2019,"3 276,571",22 936,7.0
890,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,4.0,2.0,2018,"2 839,273",31 232,11.0
891,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,4.0,2.0,2019,"2 277,333",27 328,12.0
892,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,5.0,2.0,2017,2 989,23 912,8.0
893,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,5.0,2.0,2018,"2 173,818",23 912,11.0
894,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,5.0,2.0,2019,"2 586,4",25 864,10.0
895,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,6.0,2.0,2017,"2 114,667",6 344,3.0
896,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,6.0,2.0,2018,"2 060,444",18 544,9.0
897,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,6.0,2.0,2019,"3 123,2",15 616,5.0
898,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,6.0,3.0,2017,1 464,1 464,1.0
899,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,6.0,3.0,2018,"2 765,333",8 296,3.0
900,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,6.0,3.0,2019,1 220,4 880,4.0
901,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,7.0,3.0,2017,"2 521,333",30 256,12.0
902,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,7.0,3.0,2018,2 318,18 544,8.0
903,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,7.0,3.0,2019,"2 033,333",24 400,12.0
904,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,8.0,3.0,2017,"2 472,533",37 088,15.0
905,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,8.0,3.0,2018,"2 033,333",24 400,12.0
906,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,8.0,3.0,2019,"2 223,111",20 008,9.0
907,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,9.0,3.0,2017,"2 765,333",24 888,9.0
908,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,9.0,3.0,2018,"2 656,889",23 912,9.0
909,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,9.0,3.0,2019,2 440,21 960,9.0
910,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,9.0,4.0,2017,976,976,1.0
911,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,9.0,4.0,2018,2 440,4 880,2.0
912,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,9.0,4.0,2019,"2 765,333",8 296,3.0
913,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,10.0,4.0,2017,"2 552,615",33 184,13.0
914,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,10.0,4.0,2018,"2 038,118",34 648,17.0
915,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,10.0,4.0,2019,"1 903,2",19 032,10.0
916,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,11.0,4.0,2017,2 928,32 208,11.0
917,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,11.0,4.0,2018,"2 147,2",21 472,10.0
918,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,11.0,4.0,2019,"2 794,909",30 744,11.0
919,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,12.0,1.0,2017,0,0,0
920,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,12.0,1.0,2018,0,0,0
921,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,12.0,4.0,2017,"2 230,857",15 616,7.0
922,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,12.0,4.0,2018,"2 399,333",28 792,12.0
923,22.0,stationery,488.0,1400.0,38.0,40.0,39.0,12.0,4.0,2019,1 464,1 464,1.0
924,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,1.0,1.0,2018,"3 508,667",31 578,9.0
925,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,1.0,1.0,2019,"2 343,846",30 470,13.0
926,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,2.0,1.0,2018,2 493,19 944,8.0
927,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,2.0,1.0,2019,"2 423,75",19 390,8.0
928,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,3.0,1.0,2018,"2 031,333",6 094,3.0
929,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,3.0,1.0,2019,"2 382,2",23 822,10.0
930,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,3.0,2.0,2018,3 047,6 094,2.0
931,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,3.0,2.0,2019,"2 991,6",14 958,5.0
932,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,4.0,2.0,2018,3 601,36 010,10.0
933,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,4.0,2.0,2019,2 493,14 958,6.0
934,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,5.0,2.0,2017,"2 708,444",24 376,9.0
935,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,5.0,2.0,2018,2 493,14 958,6.0
936,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,5.0,2.0,2019,"2 446,833",29 362,12.0
937,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,6.0,2.0,2017,"2 308,333",13 850,6.0
938,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,6.0,2.0,2018,2 770,11 080,4.0
939,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,6.0,2.0,2019,"3 139,333",18 836,6.0
940,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,6.0,3.0,2017,3 324,3 324,1.0
941,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,6.0,3.0,2018,2 216,2 216,1.0
942,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,6.0,3.0,2019,0,0,0
943,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,7.0,3.0,2017,"3 281,385",42 658,13.0
944,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,7.0,3.0,2018,"1 846,667",22 160,12.0
945,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,7.0,3.0,2019,"3 424,727",37 672,11.0
946,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,8.0,3.0,2017,2 216,11 080,5.0
947,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,8.0,3.0,2018,"2 893,111",26 038,9.0
948,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,8.0,3.0,2019,"3 139,333",28 254,9.0
949,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,9.0,3.0,2017,"2 105,2",21 052,10.0
950,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,9.0,3.0,2018,"2 031,333",12 188,6.0
951,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,9.0,3.0,2019,"1 015,667",6 094,6.0
952,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,9.0,4.0,2017,"4 062,667",12 188,3.0
953,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,9.0,4.0,2018,"2 354,5",9 418,4.0
954,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,9.0,4.0,2019,1 939,3 878,2.0
955,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,10.0,4.0,2017,"3 122,546",34 348,11.0
956,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,10.0,4.0,2018,"3 077,778",27 700,9.0
957,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,10.0,4.0,2019,"2 719,636",29 916,11.0
958,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,11.0,4.0,2017,"2 585,333",23 268,9.0
959,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,11.0,4.0,2018,"2 316,727",25 484,11.0
960,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,11.0,4.0,2019,"3 831,833",45 982,12.0
961,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,12.0,1.0,2017,0,0,0
962,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,12.0,1.0,2018,0,0,0
963,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,12.0,4.0,2017,3 047,12 188,4.0
964,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,12.0,4.0,2018,"3 116,25",24 930,8.0
965,23.0,fashion_bags_accessories,554.0,100.0,16.0,5.0,11.0,12.0,4.0,2019,2 493,4 986,2.0
966,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,1.0,1.0,2018,"4 860,778",43 747,9.0
967,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,1.0,1.0,2019,4 947,54 417,11.0
968,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,2.0,1.0,2018,"3 414,4",17 072,5.0
969,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,2.0,1.0,2019,"4 588,1",45 881,10.0
970,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,3.0,1.0,2018,"5 121,6",51 216,10.0
971,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,3.0,1.0,2019,"4 860,778",43 747,9.0
972,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,3.0,2.0,2018,2 134,2 134,1.0
973,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,3.0,2.0,2019,6 402,19 206,3.0
974,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,4.0,2.0,2018,"6 097,143",42 680,7.0
975,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,4.0,2.0,2019,"5 030,143",70 422,14.0
976,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,5.0,2.0,2017,"5 663,308",73 623,13.0
977,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,5.0,2.0,2018,"5 957,417",71 489,12.0
978,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,5.0,2.0,2019,5 335,42 680,8.0
979,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,6.0,2.0,2017,"6 097,143",42 680,7.0
980,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,6.0,2.0,2018,"4 386,556",39 479,9.0
981,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,6.0,2.0,2019,9 603,9 603,1.0
982,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,6.0,3.0,2017,6 402,6 402,1.0
983,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,6.0,3.0,2018,"2 845,333",8 536,3.0
984,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,6.0,3.0,2019,"6 046,333",18 139,3.0
985,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,7.0,3.0,2017,"5 272,235",89 628,17.0
986,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,7.0,3.0,2018,6 402,89 628,14.0
987,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,7.0,3.0,2019,"7 392,786",103 499,14.0
988,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,8.0,3.0,2017,"4 725,286",66 154,14.0
989,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,8.0,3.0,2018,"5 975,2",59 752,10.0
990,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,8.0,3.0,2019,5 335,10 670,2.0
991,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,9.0,3.0,2017,"5 690,667",17 072,3.0
992,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,9.0,3.0,2018,5 335,10 670,2.0
993,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,9.0,3.0,2019,"6 224,167",37 345,6.0
994,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,9.0,4.0,2017,0,0,0
995,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,9.0,4.0,2018,"6 935,5",13 871,2.0
996,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,9.0,4.0,2019,"9 069,5",18 139,2.0
997,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,10.0,4.0,2017,4 268,51 216,12.0
998,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,10.0,4.0,2018,"5 097,889",45 881,9.0
999,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,10.0,4.0,2019,"4 941,895",93 896,19.0
1000,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,11.0,4.0,2017,"5 975,2",29 876,5.0
1001,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,11.0,4.0,2018,"5 601,75",89 628,16.0
1002,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,11.0,4.0,2019,"4 801,5",48 015,10.0
1003,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,12.0,1.0,2017,4 268,4 268,1.0
1004,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,12.0,1.0,2018,0,0,0
1005,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,12.0,4.0,2017,"5 735,125",45 881,8.0
1006,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,12.0,4.0,2018,"5 601,75",67 221,12.0
1007,24.0,computers,1067.0,12000.0,27.0,50.0,53.0,12.0,4.0,2019,6 402,6 402,1.0
1008,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,1.0,1.0,2018,"6 304,375",50 435,8.0
1009,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,1.0,1.0,2019,7 467,82 137,11.0
1010,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,2.0,1.0,2018,"7 565,25",90 783,12.0
1011,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,2.0,1.0,2019,"8 234,286",57 640,7.0
1012,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,3.0,1.0,2018,"6 587,429",46 112,7.0
1013,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,3.0,1.0,2019,"8 165,667",24 497,3.0
1014,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,3.0,2.0,2018,12 969,12 969,1.0
1015,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,3.0,2.0,2019,10 087,20 174,2.0
1016,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,4.0,2.0,2018,"7 565,25",60 522,8.0
1017,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,4.0,2.0,2019,"7 410,857",51 876,7.0
1018,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,5.0,2.0,2017,7 205,79 255,11.0
1019,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,5.0,2.0,2018,"7 325,083",87 901,12.0
1020,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,5.0,2.0,2019,"9 160,643",128 249,14.0
1021,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,6.0,2.0,2017,"2 161,5",4 323,2.0
1022,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,6.0,2.0,2018,"7 385,125",59 081,8.0
1023,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,6.0,2.0,2019,5 764,23 056,4.0
1024,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,6.0,3.0,2017,12 969,12 969,1.0
1025,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,6.0,3.0,2018,"6 724,667",20 174,3.0
1026,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,6.0,3.0,2019,12 969,12 969,1.0
1027,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,7.0,3.0,2017,"5 944,125",47 553,8.0
1028,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,7.0,3.0,2018,"6 484,5",64 845,10.0
1029,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,7.0,3.0,2019,"7 822,571",54 758,7.0
1030,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,8.0,3.0,2017,"8 815,529",149 864,17.0
1031,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,8.0,3.0,2018,"7 315,846",95 106,13.0
1032,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,8.0,3.0,2019,6 157,67 727,11.0
1033,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,9.0,3.0,2017,"7 822,571",54 758,7.0
1034,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,9.0,3.0,2018,"8 806,111",79 255,9.0
1035,25.0,home_construction,1441.0,10000.0,60.0,25.0,25.0,9.0,3.0,2019,"8 285,75",33 143,4.0
